"code","broader","label_en","label_fr","label_es","label_ru","alternative","definition","note","uri"
"6419","641","Other monetary intermediation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6419"
"642","64","Activities of holding companies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/642"
"6420","642","Activities of holding companies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6420"
"643","64","Trusts, funds and similar financial entities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/643"
"6430","643","Trusts, funds and similar financial entities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6430"
"649","64","Other financial service activities, except insurance and pension funding activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/649"
"6491","649","Financial leasing","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6491"
"6492","649","Other credit granting","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6492"
"6499","649","Other financial service activities, except insurance and pension funding activities, n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6499"
"65","K","Insurance, reinsurance and pension funding, except compulsory social security","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/65"
"651","65","Insurance","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/651"
"6511","651","Life insurance","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6511"
"6512","651","Non-life insurance","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6512"
"652","65","Reinsurance","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/652"
"6520","652","Reinsurance","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6520"
"653","65","Pension funding","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/653"
"6530","653","Pension funding","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6530"
"66","K","Activities auxiliary to financial service and insurance activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/66"
"661","66","Activities auxiliary to financial service activities, except insurance and pension funding","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/661"
"6611","661","Administration of financial markets","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6611"
"6612","661","Security and commodity contracts brokerage","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6612"
"6619","661","Other activities auxiliary to financial service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6619"
"662","66","Activities auxiliary to insurance and pension funding","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/662"
"6621","662","Risk and damage evaluation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6621"
"6622","662","Activities of insurance agents and brokers","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6622"
"6629","662","Other activities auxiliary to insurance and pension funding","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6629"
"663","66","Fund management activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/663"
"6630","663","Fund management activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6630"
"68","L","Real estate activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/68"
"681","68","Real estate activities with own or leased property","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/681"
"6810","681","Real estate activities with own or leased property","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6810"
"682","68","Real estate activities on a fee or contract basis","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/682"
"6820","682","Real estate activities on a fee or contract basis","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6820"
"69","M","Legal and accounting activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/69"
"691","69","Legal activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/691"
"6910","691","Legal activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6910"
"692","69","Accounting, bookkeeping and auditing activities; tax consultancy","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/692"
"6920","692","Accounting, bookkeeping and auditing activities; tax consultancy","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/6920"
"70","M","Activities of head offices; management consultancy activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/70"
"701","70","Activities of head offices","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/701"
"7010","701","Activities of head offices","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7010"
"702","70","Management consultancy activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/702"
"7020","702","Management consultancy activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7020"
"71","M","Architectural and engineering activities; technical testing and analysis","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/71"
"711","71","Architectural and engineering activities and related technical consultancy","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/711"
"7110","711","Architectural and engineering activities and related technical consultancy","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7110"
"712","71","Technical testing and analysis","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/712"
"7120","712","Technical testing and analysis","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7120"
"72","M","Scientific research and development","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/72"
"721","72","Research and experimental development on natural sciences and engineering","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/721"
"7210","721","Research and experimental development on natural sciences and engineering","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7210"
"722","72","Research and experimental development on social sciences and humanities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/722"
"7220","722","Research and experimental development on social sciences and humanities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7220"
"73","M","Advertising and market research","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/73"
"731","73","Advertising","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/731"
"7310","731","Advertising","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7310"
"732","73","Market research and public opinion polling","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/732"
"7320","732","Market research and public opinion polling","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7320"
"74","M","Other professional, scientific and technical activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/74"
"741","74","Specialized design activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/741"
"7410","741","Specialized design activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7410"
"742","74","Photographic activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/742"
"7420","742","Photographic activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7420"
"749","74","Other professional, scientific and technical activities n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/749"
"7490","749","Other professional, scientific and technical activities n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7490"
"75","M","Veterinary activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/75"
"750","75","Veterinary activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/750"
"7500","750","Veterinary activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7500"
"77","N","Rental and leasing activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/77"
"771","77","Renting and leasing of motor vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/771"
"7710","771","Renting and leasing of motor vehicles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7710"
"772","77","Renting and leasing of personal and household goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/772"
"7721","772","Renting and leasing of recreational and sports goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7721"
"7722","772","Renting of video tapes and disks","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7722"
"7729","772","Renting and leasing of other personal and household goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7729"
"773","77","Renting and leasing of other machinery, equipment and tangible goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/773"
"7730","773","Renting and leasing of other machinery, equipment and tangible goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7730"
"774","77","Leasing of intellectual property and similar products, except copyrighted works","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/774"
"7740","774","Leasing of intellectual property and similar products, except copyrighted works","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7740"
"78","N","Employment activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/78"
"781","78","Activities of employment placement agencies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/781"
"7810","781","Activities of employment placement agencies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7810"
"782","78","Temporary employment agency activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/782"
"7820","782","Temporary employment agency activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7820"
"783","78","Other human resources provision","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/783"
"7830","783","Other human resources provision","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7830"
"79","N","Travel agency, tour operator, reservation service and related activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/79"
"791","79","Travel agency and tour operator activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/791"
"7911","791","Travel agency activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7911"
"7912","791","Tour operator activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7912"
"799","79","Other reservation service and related activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/799"
"7990","799","Other reservation service and related activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/7990"
"80","N","Security and investigation activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/80"
"801","80","Private security activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/801"
"8010","801","Private security activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8010"
"802","80","Security systems service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/802"
"8020","802","Security systems service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8020"
"803","80","Investigation activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/803"
"8030","803","Investigation activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8030"
"81","N","Services to buildings and landscape activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/81"
"811","81","Combined facilities support activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/811"
"8110","811","Combined facilities support activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8110"
"812","81","Cleaning activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/812"
"8121","812","General cleaning of buildings","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8121"
"8129","812","Other building and industrial cleaning activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8129"
"813","81","Landscape care and maintenance service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/813"
"8130","813","Landscape care and maintenance service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8130"
"82","N","Office administrative, office support and other business support activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/82"
"821","82","Office administrative and support activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/821"
"8211","821","Combined office administrative service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8211"
"8219","821","Photocopying, document preparation and other specialized office support activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8219"
"822","82","Activities of call centres","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/822"
"8220","822","Activities of call centres","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8220"
"823","82","Organization of conventions and trade shows","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/823"
"8230","823","Organization of conventions and trade shows","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8230"
"829","82","Business support service activities n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/829"
"8291","829","Activities of collection agencies and credit bureaus","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8291"
"8292","829","Packaging activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8292"
"8299","829","Other business support service activities n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8299"
"84","O","Public administration and defence; compulsory social security","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/84"
"841","84","Administration of the State and the economic and social policy of the community","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/841"
"8411","841","General public administration activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8411"
"8412","841","Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8412"
"8413","841","Regulation of and contribution to more efficient operation of businesses","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8413"
"842","84","Provision of services to the community as a whole","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/842"
"8421","842","Foreign affairs","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8421"
"8422","842","Defence activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8422"
"8423","842","Public order and safety activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8423"
"843","84","Compulsory social security activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/843"
"8430","843","Compulsory social security activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8430"
"85","P","Education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/85"
"851","85","Pre-primary and primary education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/851"
"8510","851","Pre-primary and primary education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8510"
"852","85","Secondary education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/852"
"8521","852","General secondary education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8521"
"8522","852","Technical and vocational secondary education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8522"
"853","85","Higher education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/853"
"8530","853","Higher education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8530"
"854","85","Other education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/854"
"8541","854","Sports and recreation education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8541"
"8542","854","Cultural education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8542"
"8549","854","Other education n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8549"
"855","85","Educational support activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/855"
"8550","855","Educational support activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8550"
"86","Q","Human health activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/86"
"861","86","Hospital activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/861"
"8610","861","Hospital activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8610"
"862","86","Medical and dental practice activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/862"
"8620","862","Medical and dental practice activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8620"
"869","86","Other human health activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/869"
"8690","869","Other human health activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8690"
"87","Q","Residential care activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/87"
"871","87","Residential nursing care facilities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/871"
"8710","871","Residential nursing care facilities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8710"
"872","87","Residential care activities for mental retardation, mental health and substance abuse","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/872"
"8720","872","Residential care activities for mental retardation, mental health and substance abuse","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8720"
"873","87","Residential care activities for the elderly and disabled","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/873"
"8730","873","Residential care activities for the elderly and disabled","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8730"
"879","87","Other residential care activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/879"
"8790","879","Other residential care activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8790"
"88","Q","Social work activities without accommodation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/88"
"881","88","Social work activities without accommodation for the elderly and disabled","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/881"
"8810","881","Social work activities without accommodation for the elderly and disabled","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8810"
"889","88","Other social work activities without accommodation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/889"
"8890","889","Other social work activities without accommodation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/8890"
"90","R","Creative, arts and entertainment activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/90"
"900","90","Creative, arts and entertainment activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/900"
"9000","900","Creative, arts and entertainment activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9000"
"91","R","Libraries, archives, museums and other cultural activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/91"
"910","91","Libraries, archives, museums and other cultural activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/910"
"9101","910","Library and archives activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9101"
"9102","910","Museums activities and operation of historical sites and buildings","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9102"
"9103","910","Botanical and zoological gardens and nature reserves activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9103"
"92","R","Gambling and betting activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/92"
"920","92","Gambling and betting activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/920"
"9200","920","Gambling and betting activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9200"
"93","R","Sports activities and amusement and recreation activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/93"
"931","93","Sports activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/931"
"9311","931","Operation of sports facilities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9311"
"9312","931","Activities of sports clubs","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9312"
"9319","931","Other sports activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9319"
"932","93","Other amusement and recreation activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/932"
"9321","932","Activities of amusement parks and theme parks","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9321"
"9329","932","Other amusement and recreation activities n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9329"
"94","S","Activities of membership organizations","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/94"
"941","94","Activities of business, employers and professional membership organizations","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/941"
"9411","941","Activities of business and employers membership organizations","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9411"
"9412","941","Activities of professional membership organizations","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9412"
"942","94","Activities of trade unions","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/942"
"9420","942","Activities of trade unions","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9420"
"949","94","Activities of other membership organizations","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/949"
"9491","949","Activities of religious organizations","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9491"
"9492","949","Activities of political organizations","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9492"
"9499","949","Activities of other membership organizations n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9499"
"95","S","Repair of computers and personal and household goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/95"
"951","95","Repair of computers and communication equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/951"
"9511","951","Repair of computers and peripheral equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9511"
"9512","951","Repair of communication equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9512"
"952","95","Repair of personal and household goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/952"
"9521","952","Repair of consumer electronics","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9521"
"9522","952","Repair of household appliances and home and garden equipment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9522"
"9523","952","Repair of footwear and leather goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9523"
"9524","952","Repair of furniture and home furnishings","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9524"
"9529","952","Repair of other personal and household goods","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9529"
"96","S","Other personal service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/96"
"960","96","Other personal service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/960"
"9601","960","Washing and (dry-) cleaning of textile and fur products","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9601"
"9602","960","Hairdressing and other beauty treatment","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9602"
"9603","960","Funeral and related activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9603"
"9609","960","Other personal service activities n.e.c.","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9609"
"97","T","Activities of households as employers of domestic personnel","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/97"
"970","97","Activities of households as employers of domestic personnel","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/970"
"9700","970","Activities of households as employers of domestic personnel","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9700"
"98","T","Undifferentiated goods- and services-producing activities of private households for own use","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/98"
"981","98","Undifferentiated goods-producing activities of private households for own use","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/981"
"9810","981","Undifferentiated goods-producing activities of private households for own use","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9810"
"982","98","Undifferentiated service-producing activities of private households for own use","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/982"
"9820","982","Undifferentiated service-producing activities of private households for own use","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9820"
"99","U","Activities of extraterritorial organizations and bodies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/99"
"990","99","Activities of extraterritorial organizations and bodies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/990"
"9900","990","Activities of extraterritorial organizations and bodies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/9900"
"A","","Agriculture, forestry and fishing","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/A"
"B","","Mining and quarrying","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/B"
"C","","Manufacturing","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/C"
"D","","Electricity, gas, steam and air conditioning supply","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/D"
"E","","Water supply; sewerage, waste management and remediation activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/E"
"F","","Construction","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/F"
"G","","Wholesale and retail trade; repair of motor vehicles and motorcycles","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/G"
"H","","Transportation and storage","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/H"
"I","","Accommodation and food service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/I"
"J","","Information and communication","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/J"
"K","","Financial and insurance activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/K"
"L","","Real estate activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/L"
"M","","Professional, scientific and technical activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/M"
"N","","Administrative and support service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/N"
"O","","Public administration and defence; compulsory social security","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/O"
"P","","Education","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/P"
"Q","","Human health and social work activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/Q"
"R","","Arts, entertainment and recreation","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/R"
"S","","Other service activities","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/S"
"T","","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/T"
"U","","Activities of extraterritorial organizations and bodies","","","","","","","https://unstats.un.org/classifications/ISIC/rev4/U"
